user_id,registration_date,observation_start_date,observation_end_date,last_live_bet_date,first_live_bet_date,tenure_days,live_bets_count,avg_bet_amount,total_turnover,total_payout,ggr,ggr_margin,deposit_count,total_deposit_amount,deposit_to_turnover_ratio,days_active_in_observation,bet_day_rate,days_since_last_bet,live_bets_count_outcome_window,churn
USER_11925,2025-07-23,2025-10-03,2025-12-31,2025-12-26,2025-10-12,161,51,6.51,332.01,80.91,251.1,0.7563,,,,14,0.1556,5,3,0
USER_11926,2024-09-11,2025-10-03,2025-12-31,2025-12-23,2025-10-10,476,19,8.12,154.28,160.75,-6.47,-0.0419,1.0,112.09,0.7265,8,0.0889,8,1,0
USER_11927,2025-02-23,2025-10-03,2025-12-31,2025-12-30,2025-10-04,311,29,24.27,703.83,458.38,245.45,0.3487,4.0,752.05,1.0685,12,0.1333,1,3,0
USER_11928,2025-05-01,2025-10-03,2025-12-31,2025-12-29,2025-10-04,244,73,76.48,5583.04,6094.18,-511.14,-0.0916,3.0,5598.44,1.0028,23,0.2556,2,8,0
USER_11929,2025-05-28,2025-10-03,2025-12-31,2025-12-31,2025-10-05,217,58,4.58,265.64,204.16,61.48,0.2314,5.0,250.67,0.9436,16,0.1778,0,4,0
USER_11930,2024-12-22,2025-10-03,2025-12-31,2025-12-27,2025-10-11,374,51,13.76,701.76,239.67,462.09,0.6585,9.0,492.6,0.7019,14,0.1556,4,6,0
USER_11931,2022-04-27,2025-10-03,2025-12-31,2025-12-25,2025-10-03,1344,138,5.12,706.56,313.27,393.29,0.5566,3.0,480.09,0.6795,32,0.3556,6,26,0
USER_11932,2025-01-12,2025-10-03,2025-12-31,2025-12-30,2025-10-03,353,38,16.3,619.4,752.46,-133.06,-0.2148,1.0,627.08,1.0124,15,0.1667,1,0,1
USER_11933,2023-10-15,2025-10-03,2025-12-31,2025-12-25,2025-10-13,808,23,8.62,198.26,28.94,169.32,0.854,4.0,304.53,1.536,9,0.1,6,0,1
USER_11934,2025-07-06,2025-10-03,2025-12-31,2025-12-31,2025-10-04,178,65,7.35,477.75,79.19,398.56,0.8342,3.0,582.29,1.2188,21,0.2333,0,2,0
USER_11935,2023-05-06,2025-10-03,2025-12-31,2025-12-30,2025-10-05,970,37,21.53,796.61,155.43,641.18,0.8049,3.0,1022.31,1.2833,15,0.1667,1,6,0
USER_11936,2023-08-15,2025-10-03,2025-12-31,2025-12-07,2025-10-04,869,46,6.38,293.48,269.23,24.25,0.0826,3.0,367.99,1.2539,13,0.1444,24,5,0
USER_11937,2022-11-03,2025-10-03,2025-12-31,2025-12-25,2025-10-07,1154,35,22.88,800.8,560.4,240.4,0.3002,0.0,0.0,0.0,14,0.1556,6,4,0
USER_11938,2023-12-11,2025-10-03,2025-12-31,2025-12-30,2025-10-16,751,24,7.48,179.52,65.05,114.47,0.6376,3.0,186.61,1.0395,10,0.1111,1,0,1
USER_11939,2023-12-15,2025-10-03,2025-12-31,2025-12-24,2025-10-04,747,37,4.29,158.73,54.55,104.18,0.6563,5.0,183.21,1.1542,12,0.1333,7,1,0
USER_11940,2025-03-22,2025-10-03,2025-12-31,2025-12-21,2025-10-10,284,29,18.13,525.77,599.6,-73.83,-0.1404,4.0,603.03,1.1469,10,0.1111,10,0,1
USER_11941,2023-04-16,2025-10-03,2025-12-31,2025-12-27,2025-10-10,990,48,1.74,83.52,44.09,39.43,0.4721,1.0,94.64,1.1331,14,0.1556,4,11,0
USER_11942,2023-12-11,2025-10-03,2025-12-31,2025-12-28,2025-10-10,751,22,4.7,103.4,110.05,-6.65,-0.0643,1.0,138.41,1.3386,9,0.1,3,5,0
USER_11943,2025-06-18,2025-10-03,2025-12-31,2025-12-30,2025-10-06,196,41,5.21,213.61,176.04,37.57,0.1759,5.0,198.06,0.9272,14,0.1556,1,0,1
USER_11944,2025-02-16,2025-10-03,2025-12-31,2025-12-27,2025-10-03,318,43,11.41,490.63,201.19,289.44,0.5899,6.0,590.27,1.2031,14,0.1556,4,8,0
USER_11945,2025-08-22,2025-10-03,2025-12-31,2025-12-28,2025-10-04,131,66,12.34,814.44,598.24,216.2,0.2655,,,,21,0.2333,3,7,0
USER_11946,2020-07-04,2025-10-03,2025-12-31,2025-12-30,2025-10-06,2006,45,3.75,168.75,196.31,-27.56,-0.1633,3.0,202.13,1.1978,16,0.1778,1,18,0
USER_11947,2025-09-21,2025-10-03,2025-12-31,2025-12-30,2025-10-05,101,90,6.73,605.7,186.75,418.95,0.6917,5.0,384.67,0.6351,24,0.2667,1,10,0
USER_11948,2025-03-20,2025-10-03,2025-12-31,2025-12-25,2025-10-07,286,14,4.86,68.04,28.07,39.97,0.5874,4.0,107.34,1.5776,6,0.0667,6,3,0
USER_11949,2024-08-01,2025-10-03,2025-12-31,2025-12-20,2025-10-04,517,48,10.38,498.24,446.12,52.12,0.1046,7.0,522.91,1.0495,16,0.1778,11,7,0
USER_11950,2025-07-20,2025-10-03,2025-12-31,2025-12-17,2025-10-07,164,36,12.22,439.92,391.99,47.93,0.109,2.0,290.22,0.6597,11,0.1222,14,3,0
USER_11951,2024-09-12,2025-10-03,2025-12-31,2025-12-21,2025-10-07,475,12,12.06,144.72,138.84,5.88,0.0406,2.0,109.58,0.7572,6,0.0667,10,7,0
USER_11952,2025-09-21,2025-10-03,2025-12-31,2025-12-31,2025-10-16,101,60,9.55,573.0,350.85,222.15,0.3877,5.0,692.64,1.2088,19,0.2111,0,6,0
USER_11953,2025-08-06,2025-10-03,2025-12-31,2025-12-29,2025-10-04,147,47,9.17,430.99,239.9,191.09,0.4434,7.0,439.57,1.0199,15,0.1667,2,2,0
USER_11954,2024-05-04,2025-10-03,2025-12-31,2025-12-30,2025-10-08,606,78,14.53,1133.34,509.28,624.06,0.5506,7.0,1508.79,1.3313,24,0.2667,1,11,0
USER_11955,2025-02-21,2025-10-03,2025-12-31,2025-12-31,2025-10-06,313,73,15.84,1156.32,1050.7,105.62,0.0913,4.0,770.49,0.6663,22,0.2444,0,2,0
USER_11956,2024-06-24,2025-10-03,2025-12-31,2025-12-29,2025-10-09,555,27,16.03,432.81,173.39,259.42,0.5994,2.0,512.48,1.1841,10,0.1111,2,1,0
USER_11957,2025-06-21,2025-10-03,2025-12-31,2025-12-30,2025-10-06,193,33,12.5,412.5,177.66,234.84,0.5693,3.0,323.28,0.7837,12,0.1333,1,3,0
USER_11958,2025-01-26,2025-10-03,2025-12-31,2025-12-29,2025-10-08,339,69,8.92,615.48,415.35,200.13,0.3252,5.0,473.8,0.7698,21,0.2333,2,18,0
USER_11959,2021-12-29,2025-10-03,2025-12-31,2025-12-29,2025-10-03,1463,116,14.1,1635.6,1173.08,462.52,0.2828,6.0,2051.44,1.2542,34,0.3778,2,20,0
USER_11960,2024-11-26,2025-10-03,2025-12-31,2025-12-30,2025-10-16,400,12,13.06,156.72,61.07,95.65,0.6103,3.0,166.93,1.0651,5,0.0556,1,2,0
USER_11961,2025-03-21,2025-10-03,2025-12-31,2025-12-16,2025-10-08,285,9,17.1,153.9,82.47,71.43,0.4641,4.0,114.16,0.7418,6,0.0667,15,0,1
USER_11962,2023-06-19,2025-10-03,2025-12-31,2025-12-23,2025-10-08,926,25,13.57,339.25,225.34,113.91,0.3358,7.0,375.86,1.1079,10,0.1111,8,2,0
USER_11963,2025-03-18,2025-10-03,2025-12-31,2025-12-31,2025-10-25,288,23,11.51,264.73,130.53,134.2,0.5069,2.0,230.11,0.8692,7,0.0778,0,7,0
USER_11964,2023-11-20,2025-10-03,2025-12-31,2025-12-30,2025-10-03,772,67,10.07,674.69,358.74,315.95,0.4683,3.0,491.65,0.7287,20,0.2222,1,12,0
USER_11965,2024-01-05,2025-10-03,2025-12-31,2025-12-27,2025-10-06,726,41,15.15,621.15,416.89,204.26,0.3288,4.0,470.79,0.7579,16,0.1778,4,9,0
USER_11966,2022-02-10,2025-10-03,2025-12-31,2025-12-29,2025-10-03,1420,123,13.48,1658.04,850.98,807.06,0.4868,6.0,1276.63,0.77,28,0.3111,2,17,0
USER_11967,2024-05-26,2025-10-03,2025-12-31,2025-12-24,2025-10-05,584,20,14.61,292.2,60.33,231.87,0.7935,3.0,350.93,1.201,9,0.1,7,8,0
USER_11968,2024-12-29,2025-10-03,2025-12-31,2025-12-25,2025-10-03,367,60,38.83,2329.8,1547.16,782.64,0.3359,3.0,2634.45,1.1308,16,0.1778,6,9,0
USER_11969,2025-07-24,2025-10-03,2025-12-31,2025-12-29,2025-10-03,160,54,4.72,254.88,240.12,14.76,0.0579,0.0,0.0,0.0,18,0.2,2,3,0
USER_11970,2021-12-28,2025-10-03,2025-12-31,2025-12-26,2025-10-10,1464,54,7.15,386.1,151.9,234.2,0.6066,6.0,481.67,1.2475,19,0.2111,5,2,0
USER_11971,2024-10-01,2025-10-03,2025-12-31,2025-12-30,2025-10-09,456,43,32.08,1379.44,137.94,1241.5,0.9,2.0,1340.47,0.9717,15,0.1667,1,4,0
USER_11972,2025-06-19,2025-10-03,2025-12-31,2025-12-28,2025-10-14,195,18,27.45,494.1,95.08,399.02,0.8076,3.0,444.83,0.9003,8,0.0889,3,2,0
USER_11973,2025-07-02,2025-10-03,2025-12-31,2025-12-29,2025-10-05,182,47,5.16,242.52,147.23,95.29,0.3929,,,,15,0.1667,2,14,0
USER_11974,2023-09-20,2025-10-03,2025-12-31,2025-12-28,2025-10-04,833,125,29.31,3663.75,3053.63,610.12,0.1665,3.0,3099.81,0.8461,32,0.3556,3,10,0
USER_11975,2025-06-18,2025-10-03,2025-12-31,2025-12-29,2025-10-12,196,45,7.21,324.45,135.83,188.62,0.5814,3.0,248.82,0.7669,12,0.1333,2,9,0
USER_11976,2023-09-08,2025-10-03,2025-12-31,2025-12-29,2025-10-03,845,83,10.21,847.43,334.02,513.41,0.6058,2.0,614.81,0.7255,22,0.2444,2,8,0
USER_11977,2025-04-04,2025-10-03,2025-12-31,2025-12-29,2025-10-05,271,39,4.38,170.82,49.83,120.99,0.7083,3.0,123.16,0.721,14,0.1556,2,0,1
USER_11978,2023-04-08,2025-10-03,2025-12-31,2025-12-18,2025-11-01,998,23,5.94,136.62,97.6,39.02,0.2856,1.0,128.72,0.9422,7,0.0778,13,2,0
USER_11979,2021-11-07,2025-10-03,2025-12-31,2025-12-30,2025-10-03,1515,29,9.44,273.76,186.06,87.7,0.3204,5.0,454.37,1.6597,13,0.1444,1,3,0
USER_11980,2025-06-29,2025-10-03,2025-12-31,2025-12-18,2025-10-05,185,49,7.45,365.05,421.71,-56.66,-0.1552,2.0,360.44,0.9874,17,0.1889,13,5,0
USER_11981,2023-02-08,2025-10-03,2025-12-31,2025-12-30,2025-10-03,1057,250,2.09,522.5,444.47,78.03,0.1493,8.0,295.82,0.5662,48,0.5333,1,28,0
USER_11982,2024-12-01,2025-10-03,2025-12-31,2025-12-29,2025-10-04,395,118,3.04,358.72,290.15,68.57,0.1912,,,,29,0.3222,2,26,0
USER_11983,2022-06-27,2025-10-03,2025-12-31,2025-12-19,2025-10-16,1283,27,4.05,109.35,43.18,66.17,0.6051,2.0,100.11,0.9155,12,0.1333,12,10,0
USER_11984,2023-04-25,2025-10-03,2025-12-31,2025-12-21,2025-10-20,981,27,2.6,70.2,35.71,34.49,0.4913,2.0,72.13,1.0275,9,0.1,10,3,0
USER_11985,2023-04-25,2025-10-03,2025-12-31,2025-12-19,2025-10-03,981,35,4.84,169.4,150.47,18.93,0.1117,2.0,111.16,0.6562,11,0.1222,12,2,0
USER_11986,2022-10-23,2025-10-03,2025-12-31,2025-12-29,2025-10-06,1165,47,11.66,548.02,643.04,-95.02,-0.1734,4.0,707.25,1.2906,15,0.1667,2,9,0
USER_11987,2024-08-15,2025-10-03,2025-12-31,2025-12-31,2025-10-06,503,55,15.33,843.15,728.67,114.48,0.1358,4.0,1080.95,1.282,18,0.2,0,9,0
USER_11988,2024-06-08,2025-10-03,2025-12-31,2025-12-29,2025-10-10,571,82,17.83,1462.06,585.5,876.56,0.5995,2.0,1432.68,0.9799,21,0.2333,2,8,0
USER_11989,2025-05-03,2025-10-03,2025-12-31,2025-12-27,2025-10-03,242,76,6.97,529.72,312.06,217.66,0.4109,5.0,733.03,1.3838,22,0.2444,4,5,0
USER_11990,2025-10-04,2025-10-03,2025-12-31,2025-12-13,2025-10-15,88,28,11.82,330.96,124.28,206.68,0.6245,2.0,317.26,0.9586,9,0.1,18,0,1
USER_11991,2023-11-25,2025-10-03,2025-12-31,2025-12-27,2025-10-12,767,21,5.75,120.75,64.89,55.86,0.4626,8.0,80.44,0.6662,10,0.1111,4,2,0
USER_11992,2024-01-24,2025-10-03,2025-12-31,2025-12-30,2025-10-05,707,117,22.1,2585.7,1517.79,1067.91,0.413,10.0,2483.75,0.9606,31,0.3444,1,11,0
USER_11993,2021-02-05,2025-10-03,2025-12-31,2025-12-25,2025-10-03,1790,77,11.84,911.68,694.01,217.67,0.2388,3.0,1148.93,1.2602,25,0.2778,6,12,0
USER_11994,2024-11-15,2025-10-03,2025-12-31,2025-12-30,2025-10-03,411,58,,1548.02,410.35,1137.67,0.7349,1.0,1286.51,0.8311,17,0.1889,1,3,0
USER_11995,2025-01-22,2025-10-03,2025-12-31,2025-12-26,2025-10-07,343,59,7.55,445.45,146.04,299.41,0.6722,3.0,485.0,1.0888,18,0.2,5,16,0
USER_11996,2024-11-10,2025-10-03,2025-12-31,2025-12-28,2025-10-14,416,35,9.18,321.3,218.34,102.96,0.3204,3.0,199.51,0.6209,14,0.1556,3,0,1
USER_11997,2025-09-27,2025-10-03,2025-12-31,2025-12-20,2025-10-03,95,22,12.45,273.9,114.24,159.66,0.5829,,,,8,0.0889,11,6,0
USER_11998,2025-03-04,2025-10-03,2025-12-31,2025-12-30,2025-10-05,302,104,20.62,2144.48,1920.47,224.01,0.1045,5.0,2651.44,1.2364,28,0.3111,1,11,0
USER_11999,2025-05-20,2025-10-03,2025-12-31,2025-12-26,2025-10-06,225,56,12.27,687.12,673.44,13.68,0.0199,2.0,439.94,0.6403,17,0.1889,5,4,0
USER_12000,2023-02-17,2025-10-03,2025-12-31,2025-12-09,2025-10-12,1048,16,10.48,167.68,16.77,150.91,0.9,2.0,219.43,1.3086,10,0.1111,22,2,0
USER_12001,2023-09-15,2025-10-03,2025-12-31,2025-12-31,2025-10-03,838,36,14.39,518.04,159.15,358.89,0.6928,3.0,343.45,0.663,12,0.1333,0,3,0
USER_12002,2025-09-20,2025-10-03,2025-12-31,2025-12-28,2025-10-08,102,100,6.96,696.0,611.36,84.64,0.1216,4.0,731.95,1.0517,26,0.2889,3,10,0
USER_12003,2024-02-14,2025-10-03,2025-12-31,2025-12-18,2025-10-04,686,20,2.25,45.0,9.41,35.59,0.7909,2.0,36.52,0.8116,8,0.0889,13,1,0
USER_12004,2024-03-26,2025-10-03,2025-12-31,2025-12-30,2025-10-08,645,46,11.8,542.8,605.74,-62.94,-0.116,4.0,576.52,1.0621,17,0.1889,1,3,0
USER_12005,2025-10-09,2025-10-03,2025-12-31,2025-12-27,2025-10-11,83,85,6.75,573.75,459.11,114.64,0.1998,2.0,444.11,0.774,21,0.2333,4,23,0
USER_12006,2025-07-22,2025-10-03,2025-12-31,2025-12-25,2025-10-08,162,65,3.11,202.15,96.55,105.6,0.5224,3.0,220.53,1.0909,22,0.2444,6,13,0
USER_12007,2025-08-05,2025-10-03,2025-12-31,2025-12-22,2025-10-06,148,82,14.7,1205.4,594.31,611.09,0.507,3.0,1178.72,0.9779,25,0.2778,9,3,0
USER_12008,2024-07-21,2025-10-03,2025-12-31,2025-12-26,2025-10-08,528,33,23.16,764.28,788.38,-24.1,-0.0315,3.0,484.55,0.634,13,0.1444,5,4,0
USER_12009,2025-09-16,2025-10-03,2025-12-31,2025-12-29,2025-10-04,106,224,9.96,2231.04,854.92,1376.12,0.6168,7.0,2765.96,1.2398,41,0.4556,2,30,0
USER_12010,2025-07-11,2025-10-03,2025-12-31,2025-12-28,2025-10-03,173,109,18.95,2065.55,2215.59,-150.04,-0.0726,8.0,2146.54,1.0392,24,0.2667,3,13,0
USER_12011,2022-02-08,2025-10-03,2025-12-31,2025-12-29,2025-10-10,1422,20,6.18,123.6,114.14,9.46,0.0765,0.0,0.0,0.0,8,0.0889,2,0,1
USER_12012,2023-04-11,2025-10-03,2025-12-31,2025-12-28,2025-10-04,995,101,8.98,906.98,598.87,308.11,0.3397,0.0,0.0,0.0,30,0.3333,3,5,0
USER_12013,2025-01-09,2025-10-03,2025-12-31,2025-12-30,2025-10-04,356,76,14.82,1126.32,1374.48,-248.16,-0.2203,3.0,1502.94,1.3344,24,0.2667,1,5,0
USER_12014,2022-10-16,2025-10-03,2025-12-31,2025-12-27,2025-10-03,1172,59,4.56,269.04,106.58,162.46,0.6039,1.0,180.24,0.6699,21,0.2333,4,4,0
USER_12015,2025-08-26,2025-10-03,2025-12-31,2025-12-31,2025-10-05,127,58,22.91,1328.78,1160.31,168.47,0.1268,1.0,1678.68,1.2633,19,0.2111,0,5,0
USER_12016,2025-01-04,2025-10-03,2025-12-31,2025-12-29,2025-10-04,361,47,6.6,310.2,153.77,156.43,0.5043,1.0,327.94,1.0572,15,0.1667,2,1,0
USER_12017,2024-12-01,2025-10-03,2025-12-31,2025-12-28,2025-10-04,395,121,3.24,392.04,459.83,-67.79,-0.1729,3.0,366.69,0.9353,30,0.3333,3,14,0
USER_12018,2024-06-24,2025-10-03,2025-12-31,2025-12-29,2025-10-06,555,23,10.13,232.99,72.7,160.29,0.688,,,,11,0.1222,2,3,0
USER_12019,2025-08-22,2025-10-03,2025-12-31,2025-12-18,2025-10-29,131,18,8.93,160.74,112.63,48.11,0.2993,,,,6,0.0667,13,2,0
USER_12020,2024-12-18,2025-10-03,2025-12-31,2025-12-30,2025-10-04,378,62,17.51,1085.62,888.03,197.59,0.182,7.0,886.74,0.8168,19,0.2111,1,4,0
USER_12021,2025-03-08,2025-10-03,2025-12-31,2025-12-28,2025-11-27,298,7,8.45,59.15,53.5,5.65,0.0955,1.0,94.51,1.5978,4,0.0444,3,0,1
USER_12022,2025-03-05,2025-10-03,2025-12-31,2025-12-18,2025-10-05,301,75,3.83,287.25,125.69,161.56,0.5624,,,,22,0.2444,13,7,0
USER_12023,2024-11-06,2025-10-03,2025-12-31,2025-12-31,2025-10-10,420,59,12.21,720.39,328.4,391.99,0.5441,4.0,481.92,0.669,21,0.2333,0,3,0
USER_12024,2025-03-10,2025-10-03,2025-12-31,2025-12-28,2025-10-03,296,106,5.16,546.96,273.2,273.76,0.5005,5.0,473.97,0.8666,28,0.3111,3,8,0
USER_12025,2021-12-10,2025-10-03,2025-12-31,2025-12-19,2025-10-06,1482,10,1.92,19.2,15.68,3.52,0.1833,2.0,79.14,4.1219,5,0.0556,12,0,1
USER_12026,2024-04-24,2025-10-03,2025-12-31,2025-12-31,2025-10-10,616,69,11.43,788.67,124.97,663.7,0.8415,3.0,712.04,0.9028,19,0.2111,0,9,0
USER_12027,2025-02-08,2025-10-03,2025-12-31,2025-12-22,2025-10-15,326,63,6.84,430.92,224.45,206.47,0.4791,6.0,258.33,0.5995,18,0.2,9,3,0
USER_12028,2025-09-19,2025-10-03,2025-12-31,2025-12-31,2025-10-09,103,109,3.69,402.21,115.79,286.42,0.7121,4.0,490.33,1.2191,27,0.3,0,9,0
USER_12029,2025-09-28,2025-10-03,2025-12-31,2025-12-24,2025-10-05,94,126,5.47,689.22,136.63,552.59,0.8018,3.0,391.07,0.5674,28,0.3111,7,18,0
USER_12030,2023-12-12,2025-10-03,2025-12-31,2025-12-31,2025-10-07,750,36,6.27,225.72,151.89,73.83,0.3271,4.0,219.88,0.9741,10,0.1111,0,0,1
USER_12031,2025-09-14,2025-10-03,2025-12-31,2025-12-26,2025-10-03,108,63,8.7,548.1,227.1,321.0,0.5857,2.0,301.27,0.5497,17,0.1889,5,0,1
USER_12032,2025-07-03,2025-10-03,2025-12-31,2025-12-29,2025-10-04,181,85,3.59,305.15,224.64,80.51,0.2638,2.0,247.92,0.8125,24,0.2667,2,7,0
USER_12033,2025-05-29,2025-10-03,2025-12-31,2025-12-27,2025-10-03,216,99,10.95,1084.05,1031.58,52.47,0.0484,3.0,792.99,0.7315,25,0.2778,4,14,0
USER_12034,2024-11-17,2025-10-03,2025-12-31,2025-12-31,2025-10-05,409,70,11.68,817.6,95.18,722.42,0.8836,0.0,0.0,0.0,18,0.2,0,4,0
USER_12035,2022-02-10,2025-10-03,2025-12-31,2025-12-21,2025-10-05,1420,43,13.63,586.09,336.5,249.59,0.4259,6.0,674.19,1.1503,15,0.1667,10,7,0
USER_12036,2025-01-09,2025-10-03,2025-12-31,2025-12-28,2025-10-04,356,51,18.75,956.25,671.65,284.6,0.2976,4.0,1144.22,1.1966,14,0.1556,3,0,1
USER_12037,2024-03-16,2025-10-03,2025-12-31,2025-12-30,2025-10-03,655,98,5.55,543.9,146.87,397.03,0.73,0.0,0.0,0.0,26,0.2889,1,13,0
USER_12038,2025-05-25,2025-10-03,2025-12-31,2025-12-21,2025-11-07,220,25,,98.25,16.36,81.89,0.8335,2.0,132.37,1.3473,9,0.1,10,0,1
USER_12039,2023-12-04,2025-10-03,2025-12-31,2025-12-26,2025-10-04,758,118,,1260.24,940.06,320.18,0.2541,6.0,956.2,0.7587,29,0.3222,5,25,0
USER_12040,2025-09-23,2025-10-03,2025-12-31,2025-12-25,2025-10-25,99,42,2.56,107.52,72.17,35.35,0.3288,2.0,93.46,0.8692,14,0.1556,6,0,1
USER_12041,2022-10-09,2025-10-03,2025-12-31,2025-12-07,2025-10-06,1179,25,6.87,171.75,60.03,111.72,0.6505,5.0,164.59,0.9583,12,0.1333,24,7,0
USER_12042,2025-09-26,2025-10-03,2025-12-31,2025-12-28,2025-10-07,96,34,11.56,393.04,289.91,103.13,0.2624,2.0,428.82,1.091,13,0.1444,3,2,0
USER_12043,2025-03-10,2025-10-03,2025-12-31,2025-12-28,2025-10-08,296,26,26.17,680.42,529.94,150.48,0.2212,1.0,849.85,1.249,11,0.1222,3,1,0
USER_12044,2025-03-31,2025-10-03,2025-12-31,2025-12-26,2025-10-03,275,70,7.64,534.8,512.67,22.13,0.0414,6.0,566.93,1.0601,18,0.2,5,4,0
USER_12045,2025-08-08,2025-10-03,2025-12-31,2025-12-29,2025-10-04,145,27,5.72,154.44,110.84,43.6,0.2823,1.0,154.2,0.9984,10,0.1111,2,5,0
USER_12046,2025-04-21,2025-10-03,2025-12-31,2025-12-30,2025-10-20,254,37,17.21,636.77,75.17,561.6,0.882,1.0,828.59,1.3012,13,0.1444,1,14,0
USER_12047,2025-02-10,2025-10-03,2025-12-31,2025-12-26,2025-10-15,324,15,11.18,167.7,135.07,32.63,0.1946,7.0,89.35,0.5328,6,0.0667,5,3,0
USER_12048,2024-08-09,2025-10-03,2025-12-31,2025-12-30,2025-10-11,509,60,7.43,445.8,139.72,306.08,0.6866,2.0,453.33,1.0169,15,0.1667,1,13,0
USER_12049,2025-04-22,2025-10-03,2025-12-31,2025-12-24,2025-10-03,253,106,7.36,780.16,299.54,480.62,0.6161,3.0,399.25,0.5118,29,0.3222,7,2,0
USER_12050,2025-06-17,2025-10-03,2025-12-31,2025-12-02,2025-10-23,197,11,4.18,45.98,4.6,41.38,0.9,3.0,68.95,1.4996,4,0.0444,29,0,1
USER_12051,2022-03-02,2025-10-03,2025-12-31,2025-12-30,2025-10-14,1400,105,8.25,866.25,324.49,541.76,0.6254,6.0,471.2,0.544,28,0.3111,1,5,0
USER_12052,2024-04-14,2025-10-03,2025-12-31,2025-12-28,2025-10-03,626,18,10.8,194.4,155.14,39.26,0.202,1.0,326.05,1.6772,8,0.0889,3,0,1
USER_12053,2022-10-02,2025-10-03,2025-12-31,2025-12-30,2025-10-09,1186,42,2.67,112.14,96.31,15.83,0.1412,1.0,136.01,1.2129,12,0.1333,1,0,1
USER_12054,2025-03-31,2025-10-03,2025-12-31,2025-12-30,2025-10-05,275,65,13.2,858.0,85.8,772.2,0.9,1.0,1000.31,1.1659,22,0.2444,1,11,0
USER_12055,2025-07-13,2025-10-03,2025-12-31,2025-12-30,2025-10-03,171,108,9.03,975.24,1214.02,-238.78,-0.2448,2.0,627.83,0.6438,28,0.3111,1,24,0
USER_12056,2025-04-01,2025-10-03,2025-12-31,2025-12-10,2025-10-03,274,52,28.68,1491.36,805.8,685.56,0.4597,1.0,833.92,0.5592,18,0.2,21,0,1
USER_12057,2024-11-12,2025-10-03,2025-12-31,2025-12-22,2025-10-03,414,90,38.02,3421.8,2112.33,1309.47,0.3827,3.0,2247.37,0.6568,26,0.2889,9,4,0
USER_12058,2023-05-26,2025-10-03,2025-12-31,2025-12-31,2025-10-05,950,40,9.31,372.4,301.83,70.57,0.1895,1.0,462.06,1.2408,16,0.1778,0,2,0
USER_12059,2025-08-22,2025-10-03,2025-12-31,2025-12-28,2025-10-03,131,197,,1367.18,847.96,519.22,0.3798,6.0,778.15,0.5692,39,0.4333,3,10,0
USER_12060,2022-11-04,2025-10-03,2025-12-31,2025-12-28,2025-10-06,1153,94,11.4,1071.6,585.36,486.24,0.4538,0.0,0.0,0.0,23,0.2556,3,16,0
USER_12061,2023-12-25,2025-10-03,2025-12-31,2025-12-30,2025-10-11,737,55,10.14,557.7,372.93,184.77,0.3313,5.0,481.51,0.8634,17,0.1889,1,9,0
USER_12062,2022-03-18,2025-10-03,2025-12-31,2025-12-22,2025-10-05,1384,60,3.55,213.0,44.83,168.17,0.7895,2.0,226.36,1.0627,15,0.1667,9,1,0
USER_12063,2025-08-07,2025-10-03,2025-12-31,2025-12-26,2025-10-09,146,46,10.59,487.14,505.92,-18.78,-0.0386,1.0,307.28,0.6308,14,0.1556,5,6,0
USER_12064,2021-11-24,2025-10-03,2025-12-31,2025-12-30,2025-10-04,1498,114,1.5,171.0,134.02,36.98,0.2163,5.0,162.36,0.9495,27,0.3,1,9,0
USER_12065,2024-03-17,2025-10-03,2025-12-31,2025-12-25,2025-10-06,654,41,10.93,448.13,161.37,286.76,0.6399,3.0,505.73,1.1285,16,0.1778,6,2,0
USER_12066,2024-08-09,2025-10-03,2025-12-31,2025-12-31,2025-10-11,509,75,4.72,354.0,124.73,229.27,0.6477,7.0,265.92,0.7512,18,0.2,0,17,0
USER_12067,2025-08-02,2025-10-03,2025-12-31,2025-12-31,2025-10-04,151,76,6.72,510.72,484.37,26.35,0.0516,3.0,391.39,0.7663,22,0.2444,0,9,0
USER_12068,2025-08-18,2025-10-03,2025-12-31,2025-12-31,2025-10-03,135,91,5.89,535.99,241.9,294.09,0.5487,2.0,309.52,0.5775,27,0.3,0,10,0
USER_12069,2025-03-25,2025-10-03,2025-12-31,2025-12-08,2025-10-10,281,32,4.93,157.76,47.94,109.82,0.6961,1.0,202.6,1.2842,9,0.1,23,4,0
USER_12070,2024-08-10,2025-10-03,2025-12-31,2025-12-15,2025-10-04,508,30,14.77,443.1,113.1,330.0,0.7448,1.0,645.19,1.4561,12,0.1333,16,0,1
USER_12071,2025-09-28,2025-10-03,2025-12-31,2025-12-31,2025-10-04,94,40,,307.6,136.72,170.88,0.5555,2.0,224.23,0.729,16,0.1778,0,8,0
USER_12072,2025-08-03,2025-10-03,2025-12-31,2025-12-30,2025-10-04,150,49,2.05,100.45,16.89,83.56,0.8319,6.0,84.33,0.8395,20,0.2222,1,12,0
USER_12073,2024-11-13,2025-10-03,2025-12-31,2025-12-22,2025-10-30,413,33,7.51,247.83,89.5,158.33,0.6389,1.0,305.8,1.2339,10,0.1111,9,13,0
USER_12074,2024-02-11,2025-10-03,2025-12-31,2025-12-31,2025-10-04,689,129,7.0,903.0,686.04,216.96,0.2403,3.0,559.0,0.619,28,0.3111,0,16,0
